id,sensorId,timestamp,readingType,value,unit,createdAt
TEL-29053,SEN-014,2024-03-01 12:00:00,VIBRATION,2.278,mm/s,2024-03-01 12:00:00
TEL-29051,SEN-012,2024-03-01 12:00:00,VIBRATION,2.12,mm/s,2024-03-01 12:00:00
TEL-29050,SEN-011,2024-03-01 12:00:00,PRESSURE,3.01,bar,2024-03-01 12:00:00
TEL-29040,SEN-001,2024-03-01 12:00:00,TEMPERATURE,21.69,C,2024-03-01 12:00:00
TEL-29048,SEN-009,2024-03-01 12:00:00,PRESSURE,1.11,bar,2024-03-01 12:00:00
TEL-29047,SEN-008,2024-03-01 12:00:00,VIBRATION,2.078,mm/s,2024-03-01 12:00:00
TEL-29046,SEN-007,2024-03-01 12:00:00,TEMPERATURE,37.67,C,2024-03-01 12:00:00
TEL-29045,SEN-006,2024-03-01 12:00:00,VIBRATION,1.017,mm/s,2024-03-01 12:00:00
TEL-29044,SEN-005,2024-03-01 12:00:00,VIBRATION,2.406,mm/s,2024-03-01 12:00:00
TEL-29043,SEN-004,2024-03-01 12:00:00,STRAIN,0.0066,ratio,2024-03-01 12:00:00
TEL-29042,SEN-003,2024-03-01 12:00:00,PRESSURE,3.15,bar,2024-03-01 12:00:00
TEL-29041,SEN-002,2024-03-01 12:00:00,PRESSURE,2.19,bar,2024-03-01 12:00:00
TEL-29049,SEN-010,2024-03-01 12:00:00,PRESSURE,3.24,bar,2024-03-01 12:00:00
TEL-29072,SEN-013,2024-03-01 13:00:00,VIBRATION,1.003,mm/s,2024-03-01 13:00:00
TEL-29073,SEN-014,2024-03-01 13:00:00,TEMPERATURE,30.93,C,2024-03-01 13:00:00
TEL-29074,SEN-015,2024-03-01 13:00:00,VIBRATION,1.236,mm/s,2024-03-01 13:00:00
TEL-29075,SEN-016,2024-03-01 13:00:00,TEMPERATURE,59.94,C,2024-03-01 13:00:00
TEL-29071,SEN-012,2024-03-01 13:00:00,STRAIN,0.0037,ratio,2024-03-01 13:00:00
TEL-29077,SEN-018,2024-03-01 13:00:00,VIBRATION,1.404,mm/s,2024-03-01 13:00:00
TEL-29078,SEN-019,2024-03-01 13:00:00,PRESSURE,1.48,bar,2024-03-01 13:00:00
TEL-29079,SEN-020,2024-03-01 13:00:00,VIBRATION,1.246,mm/s,2024-03-01 13:00:00
TEL-29076,SEN-017,2024-03-01 13:00:00,VIBRATION,0.662,mm/s,2024-03-01 13:00:00
TEL-29070,SEN-011,2024-03-01 13:00:00,VIBRATION,2.484,mm/s,2024-03-01 13:00:00
TEL-29060,SEN-001,2024-03-01 13:00:00,STRAIN,0.0074,ratio,2024-03-01 13:00:00
TEL-29068,SEN-009,2024-03-01 13:00:00,STRAIN,0.0074,ratio,2024-03-01 13:00:00
TEL-29067,SEN-008,2024-03-01 13:00:00,STRAIN,0.0044,ratio,2024-03-01 13:00:00
TEL-29066,SEN-007,2024-03-01 13:00:00,STRAIN,0.008,ratio,2024-03-01 13:00:00
TEL-29065,SEN-006,2024-03-01 13:00:00,PRESSURE,3.21,bar,2024-03-01 13:00:00
TEL-29064,SEN-005,2024-03-01 13:00:00,TEMPERATURE,37.14,C,2024-03-01 13:00:00
TEL-29063,SEN-004,2024-03-01 13:00:00,VIBRATION,2.443,mm/s,2024-03-01 13:00:00
TEL-29062,SEN-003,2024-03-01 13:00:00,PRESSURE,2.18,bar,2024-03-01 13:00:00
TEL-29061,SEN-002,2024-03-01 13:00:00,VIBRATION,1.947,mm/s,2024-03-01 13:00:00
TEL-29069,SEN-010,2024-03-01 13:00:00,TEMPERATURE,23.35,C,2024-03-01 13:00:00
TEL-29092,SEN-013,2024-03-01 14:00:00,TEMPERATURE,27.99,C,2024-03-01 14:00:00
TEL-29093,SEN-014,2024-03-01 14:00:00,VIBRATION,2.053,mm/s,2024-03-01 14:00:00
TEL-29094,SEN-015,2024-03-01 14:00:00,TEMPERATURE,35.47,C,2024-03-01 14:00:00
TEL-29095,SEN-016,2024-03-01 14:00:00,PRESSURE,3.35,bar,2024-03-01 14:00:00
TEL-29099,SEN-020,2024-03-01 14:00:00,STRAIN,0.0085,ratio,2024-03-01 14:00:00
TEL-29097,SEN-018,2024-03-01 14:00:00,TEMPERATURE,35.0,C,2024-03-01 14:00:00
TEL-29098,SEN-019,2024-03-01 14:00:00,PRESSURE,3.45,bar,2024-03-01 14:00:00
TEL-29091,SEN-012,2024-03-01 14:00:00,STRAIN,0.0057,ratio,2024-03-01 14:00:00
TEL-29096,SEN-017,2024-03-01 14:00:00,PRESSURE,2.72,bar,2024-03-01 14:00:00
TEL-29090,SEN-011,2024-03-01 14:00:00,STRAIN,0.0059,ratio,2024-03-01 14:00:00
TEL-29080,SEN-001,2024-03-01 14:00:00,STRAIN,0.006,ratio,2024-03-01 14:00:00
TEL-29088,SEN-009,2024-03-01 14:00:00,STRAIN,0.0032,ratio,2024-03-01 14:00:00
TEL-29081,SEN-002,2024-03-01 14:00:00,STRAIN,0.005,ratio,2024-03-01 14:00:00
TEL-29082,SEN-003,2024-03-01 14:00:00,PRESSURE,2.12,bar,2024-03-01 14:00:00
TEL-29083,SEN-004,2024-03-01 14:00:00,STRAIN,0.0038,ratio,2024-03-01 14:00:00
TEL-29089,SEN-010,2024-03-01 14:00:00,STRAIN,0.0053,ratio,2024-03-01 14:00:00
TEL-29085,SEN-006,2024-03-01 14:00:00,TEMPERATURE,33.34,C,2024-03-01 14:00:00
TEL-29086,SEN-007,2024-03-01 14:00:00,STRAIN,0.0033,ratio,2024-03-01 14:00:00
TEL-29087,SEN-008,2024-03-01 14:00:00,VIBRATION,2.076,mm/s,2024-03-01 14:00:00
TEL-29084,SEN-005,2024-03-01 14:00:00,VIBRATION,1.716,mm/s,2024-03-01 14:00:00
TEL-29111,SEN-012,2024-03-01 15:00:00,TEMPERATURE,42.88,C,2024-03-01 15:00:00
TEL-29118,SEN-019,2024-03-01 15:00:00,PRESSURE,1.5,bar,2024-03-01 15:00:00
TEL-29117,SEN-018,2024-03-01 15:00:00,TEMPERATURE,39.22,C,2024-03-01 15:00:00
TEL-29116,SEN-017,2024-03-01 15:00:00,STRAIN,0.0048,ratio,2024-03-01 15:00:00
TEL-29115,SEN-016,2024-03-01 15:00:00,PRESSURE,1.95,bar,2024-03-01 15:00:00
TEL-29114,SEN-015,2024-03-01 15:00:00,PRESSURE,1.85,bar,2024-03-01 15:00:00
TEL-29113,SEN-014,2024-03-01 15:00:00,PRESSURE,2.88,bar,2024-03-01 15:00:00
TEL-29112,SEN-013,2024-03-01 15:00:00,VIBRATION,1.052,mm/s,2024-03-01 15:00:00
TEL-29119,SEN-020,2024-03-01 15:00:00,STRAIN,0.0053,ratio,2024-03-01 15:00:00
TEL-29110,SEN-011,2024-03-01 15:00:00,PRESSURE,2.85,bar,2024-03-01 15:00:00
TEL-29108,SEN-009,2024-03-01 15:00:00,TEMPERATURE,32.86,C,2024-03-01 15:00:00
TEL-29107,SEN-008,2024-03-01 15:00:00,TEMPERATURE,40.46,C,2024-03-01 15:00:00
TEL-29106,SEN-007,2024-03-01 15:00:00,TEMPERATURE,41.62,C,2024-03-01 15:00:00
TEL-29105,SEN-006,2024-03-01 15:00:00,VIBRATION,0.525,mm/s,2024-03-01 15:00:00
TEL-29104,SEN-005,2024-03-01 15:00:00,VIBRATION,1.055,mm/s,2024-03-01 15:00:00
TEL-29103,SEN-004,2024-03-01 15:00:00,PRESSURE,2.46,bar,2024-03-01 15:00:00
TEL-29102,SEN-003,2024-03-01 15:00:00,STRAIN,0.0063,ratio,2024-03-01 15:00:00
TEL-29101,SEN-002,2024-03-01 15:00:00,VIBRATION,2.093,mm/s,2024-03-01 15:00:00
TEL-29100,SEN-001,2024-03-01 15:00:00,VIBRATION,2.125,mm/s,2024-03-01 15:00:00
TEL-29109,SEN-010,2024-03-01 15:00:00,TEMPERATURE,32.39,C,2024-03-01 15:00:00
TEL-29132,SEN-013,2024-03-01 16:00:00,VIBRATION,0.769,mm/s,2024-03-01 16:00:00
TEL-29133,SEN-014,2024-03-01 16:00:00,TEMPERATURE,42.78,C,2024-03-01 16:00:00
TEL-29134,SEN-015,2024-03-01 16:00:00,PRESSURE,1.59,bar,2024-03-01 16:00:00
TEL-29135,SEN-016,2024-03-01 16:00:00,TEMPERATURE,29.9,C,2024-03-01 16:00:00
TEL-29131,SEN-012,2024-03-01 16:00:00,PRESSURE,2.86,bar,2024-03-01 16:00:00
TEL-29137,SEN-018,2024-03-01 16:00:00,STRAIN,0.0131,ratio,2024-03-01 16:00:00
TEL-29138,SEN-019,2024-03-01 16:00:00,TEMPERATURE,40.83,C,2024-03-01 16:00:00
TEL-29139,SEN-020,2024-03-01 16:00:00,STRAIN,0.0067,ratio,2024-03-01 16:00:00
TEL-29136,SEN-017,2024-03-01 16:00:00,PRESSURE,1.09,bar,2024-03-01 16:00:00
TEL-29130,SEN-011,2024-03-01 16:00:00,PRESSURE,1.59,bar,2024-03-01 16:00:00
TEL-29120,SEN-001,2024-03-01 16:00:00,TEMPERATURE,38.09,C,2024-03-01 16:00:00
TEL-29128,SEN-009,2024-03-01 16:00:00,VIBRATION,2.053,mm/s,2024-03-01 16:00:00
TEL-29121,SEN-002,2024-03-01 16:00:00,VIBRATION,0.827,mm/s,2024-03-01 16:00:00
TEL-29122,SEN-003,2024-03-01 16:00:00,STRAIN,0.0043,ratio,2024-03-01 16:00:00
TEL-29123,SEN-004,2024-03-01 16:00:00,PRESSURE,3.34,bar,2024-03-01 16:00:00
TEL-29129,SEN-010,2024-03-01 16:00:00,PRESSURE,2.8,bar,2024-03-01 16:00:00
TEL-29125,SEN-006,2024-03-01 16:00:00,STRAIN,0.0045,ratio,2024-03-01 16:00:00
TEL-29126,SEN-007,2024-03-01 16:00:00,STRAIN,0.0075,ratio,2024-03-01 16:00:00
TEL-29127,SEN-008,2024-03-01 16:00:00,VIBRATION,0.62,mm/s,2024-03-01 16:00:00
TEL-29124,SEN-005,2024-03-01 16:00:00,PRESSURE,2.62,bar,2024-03-01 16:00:00
TEL-29159,SEN-020,2024-03-01 17:00:00,STRAIN,0.0073,ratio,2024-03-01 17:00:00
TEL-29158,SEN-019,2024-03-01 17:00:00,PRESSURE,1.61,bar,2024-03-01 17:00:00
TEL-29157,SEN-018,2024-03-01 17:00:00,VIBRATION,1.858,mm/s,2024-03-01 17:00:00
TEL-29156,SEN-017,2024-03-01 17:00:00,VIBRATION,2.477,mm/s,2024-03-01 17:00:00
TEL-29155,SEN-016,2024-03-01 17:00:00,VIBRATION,0.759,mm/s,2024-03-01 17:00:00
TEL-29154,SEN-015,2024-03-01 17:00:00,VIBRATION,2.282,mm/s,2024-03-01 17:00:00
TEL-29153,SEN-014,2024-03-01 17:00:00,STRAIN,0.0048,ratio,2024-03-01 17:00:00
TEL-29151,SEN-012,2024-03-01 17:00:00,STRAIN,0.0076,ratio,2024-03-01 17:00:00
TEL-29150,SEN-011,2024-03-01 17:00:00,TEMPERATURE,39.03,C,2024-03-01 17:00:00
TEL-29152,SEN-013,2024-03-01 17:00:00,TEMPERATURE,35.84,C,2024-03-01 17:00:00
TEL-29148,SEN-009,2024-03-01 17:00:00,PRESSURE,2.96,bar,2024-03-01 17:00:00
TEL-29140,SEN-001,2024-03-01 17:00:00,TEMPERATURE,29.51,C,2024-03-01 17:00:00
TEL-29141,SEN-002,2024-03-01 17:00:00,STRAIN,0.0036,ratio,2024-03-01 17:00:00
TEL-29142,SEN-003,2024-03-01 17:00:00,VIBRATION,0.513,mm/s,2024-03-01 17:00:00
TEL-29143,SEN-004,2024-03-01 17:00:00,STRAIN,0.0027,ratio,2024-03-01 17:00:00
TEL-29149,SEN-010,2024-03-01 17:00:00,PRESSURE,3.31,bar,2024-03-01 17:00:00
TEL-29145,SEN-006,2024-03-01 17:00:00,PRESSURE,2.94,bar,2024-03-01 17:00:00
TEL-29146,SEN-007,2024-03-01 17:00:00,PRESSURE,3.47,bar,2024-03-01 17:00:00
TEL-29147,SEN-008,2024-03-01 17:00:00,PRESSURE,1.1,bar,2024-03-01 17:00:00
TEL-29144,SEN-005,2024-03-01 17:00:00,VIBRATION,1.089,mm/s,2024-03-01 17:00:00
TEL-29171,SEN-012,2024-03-01 18:00:00,VIBRATION,1.686,mm/s,2024-03-01 18:00:00
TEL-29178,SEN-019,2024-03-01 18:00:00,STRAIN,0.0023,ratio,2024-03-01 18:00:00
TEL-29177,SEN-018,2024-03-01 18:00:00,TEMPERATURE,51.91,C,2024-03-01 18:00:00
TEL-29176,SEN-017,2024-03-01 18:00:00,VIBRATION,1.675,mm/s,2024-03-01 18:00:00
TEL-29175,SEN-016,2024-03-01 18:00:00,TEMPERATURE,48.15,C,2024-03-01 18:00:00
TEL-29174,SEN-015,2024-03-01 18:00:00,STRAIN,0.0066,ratio,2024-03-01 18:00:00
TEL-29173,SEN-014,2024-03-01 18:00:00,TEMPERATURE,33.79,C,2024-03-01 18:00:00
TEL-29172,SEN-013,2024-03-01 18:00:00,PRESSURE,3.12,bar,2024-03-01 18:00:00
TEL-29179,SEN-020,2024-03-01 18:00:00,TEMPERATURE,42.77,C,2024-03-01 18:00:00
TEL-29170,SEN-011,2024-03-01 18:00:00,TEMPERATURE,44.17,C,2024-03-01 18:00:00
TEL-29168,SEN-009,2024-03-01 18:00:00,STRAIN,0.0065,ratio,2024-03-01 18:00:00
TEL-29160,SEN-001,2024-03-01 18:00:00,TEMPERATURE,44.89,C,2024-03-01 18:00:00
TEL-29161,SEN-002,2024-03-01 18:00:00,PRESSURE,1.02,bar,2024-03-01 18:00:00
TEL-29162,SEN-003,2024-03-01 18:00:00,PRESSURE,2.18,bar,2024-03-01 18:00:00
TEL-29163,SEN-004,2024-03-01 18:00:00,TEMPERATURE,29.09,C,2024-03-01 18:00:00
TEL-29169,SEN-010,2024-03-01 18:00:00,STRAIN,0.0075,ratio,2024-03-01 18:00:00
TEL-29165,SEN-006,2024-03-01 18:00:00,VIBRATION,1.225,mm/s,2024-03-01 18:00:00
TEL-29166,SEN-007,2024-03-01 18:00:00,PRESSURE,1.81,bar,2024-03-01 18:00:00
TEL-29167,SEN-008,2024-03-01 18:00:00,VIBRATION,1.342,mm/s,2024-03-01 18:00:00
TEL-29164,SEN-005,2024-03-01 18:00:00,STRAIN,0.0024,ratio,2024-03-01 18:00:00
TEL-29190,SEN-011,2024-03-01 19:00:00,STRAIN,0.0057,ratio,2024-03-01 19:00:00
TEL-29198,SEN-019,2024-03-01 19:00:00,STRAIN,0.007,ratio,2024-03-01 19:00:00
TEL-29197,SEN-018,2024-03-01 19:00:00,PRESSURE,4.19,bar,2024-03-01 19:00:00
TEL-29196,SEN-017,2024-03-01 19:00:00,VIBRATION,0.853,mm/s,2024-03-01 19:00:00
TEL-29195,SEN-016,2024-03-01 19:00:00,STRAIN,0.008,ratio,2024-03-01 19:00:00
TEL-29194,SEN-015,2024-03-01 19:00:00,VIBRATION,1.296,mm/s,2024-03-01 19:00:00
TEL-29193,SEN-014,2024-03-01 19:00:00,PRESSURE,2.78,bar,2024-03-01 19:00:00
TEL-29192,SEN-013,2024-03-01 19:00:00,VIBRATION,1.684,mm/s,2024-03-01 19:00:00
TEL-29191,SEN-012,2024-03-01 19:00:00,STRAIN,0.0045,ratio,2024-03-01 19:00:00
TEL-29199,SEN-020,2024-03-01 19:00:00,VIBRATION,1.354,mm/s,2024-03-01 19:00:00
TEL-29189,SEN-010,2024-03-01 19:00:00,VIBRATION,1.952,mm/s,2024-03-01 19:00:00
TEL-29187,SEN-008,2024-03-01 19:00:00,STRAIN,0.0021,ratio,2024-03-01 19:00:00
TEL-29186,SEN-007,2024-03-01 19:00:00,STRAIN,0.0076,ratio,2024-03-01 19:00:00
TEL-29185,SEN-006,2024-03-01 19:00:00,VIBRATION,1.965,mm/s,2024-03-01 19:00:00
TEL-29184,SEN-005,2024-03-01 19:00:00,STRAIN,0.007,ratio,2024-03-01 19:00:00
TEL-29183,SEN-004,2024-03-01 19:00:00,PRESSURE,1.25,bar,2024-03-01 19:00:00
TEL-29182,SEN-003,2024-03-01 19:00:00,VIBRATION,1.259,mm/s,2024-03-01 19:00:00
TEL-29181,SEN-002,2024-03-01 19:00:00,TEMPERATURE,40.67,C,2024-03-01 19:00:00
TEL-29180,SEN-001,2024-03-01 19:00:00,TEMPERATURE,40.72,C,2024-03-01 19:00:00
TEL-29188,SEN-009,2024-03-01 19:00:00,PRESSURE,2.0,bar,2024-03-01 19:00:00
TEL-29212,SEN-013,2024-03-01 20:00:00,VIBRATION,2.277,mm/s,2024-03-01 20:00:00
TEL-29213,SEN-014,2024-03-01 20:00:00,STRAIN,0.0075,ratio,2024-03-01 20:00:00
TEL-29214,SEN-015,2024-03-01 20:00:00,TEMPERATURE,35.57,C,2024-03-01 20:00:00
TEL-29215,SEN-016,2024-03-01 20:00:00,VIBRATION,2.951,mm/s,2024-03-01 20:00:00
TEL-29219,SEN-020,2024-03-01 20:00:00,STRAIN,0.0077,ratio,2024-03-01 20:00:00
TEL-29217,SEN-018,2024-03-01 20:00:00,STRAIN,0.0052,ratio,2024-03-01 20:00:00
TEL-29218,SEN-019,2024-03-01 20:00:00,TEMPERATURE,28.75,C,2024-03-01 20:00:00
TEL-29211,SEN-012,2024-03-01 20:00:00,VIBRATION,1.579,mm/s,2024-03-01 20:00:00
TEL-29216,SEN-017,2024-03-01 20:00:00,STRAIN,0.003,ratio,2024-03-01 20:00:00
TEL-29210,SEN-011,2024-03-01 20:00:00,VIBRATION,0.582,mm/s,2024-03-01 20:00:00
TEL-29200,SEN-001,2024-03-01 20:00:00,STRAIN,0.003,ratio,2024-03-01 20:00:00
TEL-29208,SEN-009,2024-03-01 20:00:00,PRESSURE,2.73,bar,2024-03-01 20:00:00
TEL-29201,SEN-002,2024-03-01 20:00:00,TEMPERATURE,27.89,C,2024-03-01 20:00:00
TEL-29202,SEN-003,2024-03-01 20:00:00,VIBRATION,1.9,mm/s,2024-03-01 20:00:00
TEL-29203,SEN-004,2024-03-01 20:00:00,TEMPERATURE,31.57,C,2024-03-01 20:00:00
TEL-29209,SEN-010,2024-03-01 20:00:00,STRAIN,0.0099,ratio,2024-03-01 20:00:00
TEL-29205,SEN-006,2024-03-01 20:00:00,STRAIN,0.0045,ratio,2024-03-01 20:00:00
TEL-29206,SEN-007,2024-03-01 20:00:00,TEMPERATURE,33.28,C,2024-03-01 20:00:00
TEL-29207,SEN-008,2024-03-01 20:00:00,STRAIN,0.0033,ratio,2024-03-01 20:00:00
TEL-29204,SEN-005,2024-03-01 20:00:00,STRAIN,0.0041,ratio,2024-03-01 20:00:00
TEL-29239,SEN-020,2024-03-01 21:00:00,TEMPERATURE,26.16,C,2024-03-01 21:00:00
TEL-29238,SEN-019,2024-03-01 21:00:00,STRAIN,0.0054,ratio,2024-03-01 21:00:00
TEL-29237,SEN-018,2024-03-01 21:00:00,STRAIN,0.0081,ratio,2024-03-01 21:00:00
TEL-29236,SEN-017,2024-03-01 21:00:00,VIBRATION,2.477,mm/s,2024-03-01 21:00:00
TEL-29235,SEN-016,2024-03-01 21:00:00,TEMPERATURE,53.76,C,2024-03-01 21:00:00
TEL-29234,SEN-015,2024-03-01 21:00:00,VIBRATION,0.945,mm/s,2024-03-01 21:00:00
TEL-29233,SEN-014,2024-03-01 21:00:00,PRESSURE,1.15,bar,2024-03-01 21:00:00
TEL-29231,SEN-012,2024-03-01 21:00:00,PRESSURE,1.27,bar,2024-03-01 21:00:00
TEL-29230,SEN-011,2024-03-01 21:00:00,PRESSURE,1.06,bar,2024-03-01 21:00:00
TEL-29232,SEN-013,2024-03-01 21:00:00,STRAIN,0.0064,ratio,2024-03-01 21:00:00
TEL-29228,SEN-009,2024-03-01 21:00:00,PRESSURE,2.57,bar,2024-03-01 21:00:00
TEL-29229,SEN-010,2024-03-01 21:00:00,VIBRATION,3.025,mm/s,2024-03-01 21:00:00
TEL-29221,SEN-002,2024-03-01 21:00:00,VIBRATION,1.386,mm/s,2024-03-01 21:00:00
TEL-29222,SEN-003,2024-03-01 21:00:00,PRESSURE,1.83,bar,2024-03-01 21:00:00
TEL-29223,SEN-004,2024-03-01 21:00:00,VIBRATION,1.951,mm/s,2024-03-01 21:00:00
TEL-29220,SEN-001,2024-03-01 21:00:00,VIBRATION,0.62,mm/s,2024-03-01 21:00:00
TEL-29225,SEN-006,2024-03-01 21:00:00,VIBRATION,0.634,mm/s,2024-03-01 21:00:00
TEL-29226,SEN-007,2024-03-01 21:00:00,TEMPERATURE,22.92,C,2024-03-01 21:00:00
TEL-29227,SEN-008,2024-03-01 21:00:00,VIBRATION,1.521,mm/s,2024-03-01 21:00:00
TEL-29224,SEN-005,2024-03-01 21:00:00,VIBRATION,0.569,mm/s,2024-03-01 21:00:00
TEL-29251,SEN-012,2024-03-01 22:00:00,PRESSURE,2.35,bar,2024-03-01 22:00:00
TEL-29258,SEN-019,2024-03-01 22:00:00,STRAIN,0.0076,ratio,2024-03-01 22:00:00
TEL-29257,SEN-018,2024-03-01 22:00:00,VIBRATION,2.004,mm/s,2024-03-01 22:00:00
TEL-29256,SEN-017,2024-03-01 22:00:00,TEMPERATURE,35.35,C,2024-03-01 22:00:00
TEL-29255,SEN-016,2024-03-01 22:00:00,TEMPERATURE,46.64,C,2024-03-01 22:00:00
TEL-29254,SEN-015,2024-03-01 22:00:00,TEMPERATURE,35.67,C,2024-03-01 22:00:00
TEL-29253,SEN-014,2024-03-01 22:00:00,VIBRATION,2.133,mm/s,2024-03-01 22:00:00
TEL-29259,SEN-020,2024-03-01 22:00:00,PRESSURE,2.42,bar,2024-03-01 22:00:00
TEL-29250,SEN-011,2024-03-01 22:00:00,STRAIN,0.0068,ratio,2024-03-01 22:00:00
TEL-29252,SEN-013,2024-03-01 22:00:00,STRAIN,0.004,ratio,2024-03-01 22:00:00
TEL-29248,SEN-009,2024-03-01 22:00:00,PRESSURE,2.88,bar,2024-03-01 22:00:00
TEL-29240,SEN-001,2024-03-01 22:00:00,VIBRATION,1.378,mm/s,2024-03-01 22:00:00
TEL-29241,SEN-002,2024-03-01 22:00:00,VIBRATION,1.068,mm/s,2024-03-01 22:00:00
TEL-29242,SEN-003,2024-03-01 22:00:00,STRAIN,0.005,ratio,2024-03-01 22:00:00
TEL-29243,SEN-004,2024-03-01 22:00:00,VIBRATION,1.701,mm/s,2024-03-01 22:00:00
TEL-29249,SEN-010,2024-03-01 22:00:00,VIBRATION,0.824,mm/s,2024-03-01 22:00:00
TEL-29245,SEN-006,2024-03-01 22:00:00,VIBRATION,1.106,mm/s,2024-03-01 22:00:00
TEL-29246,SEN-007,2024-03-01 22:00:00,PRESSURE,1.95,bar,2024-03-01 22:00:00
TEL-29247,SEN-008,2024-03-01 22:00:00,VIBRATION,2.075,mm/s,2024-03-01 22:00:00
TEL-29244,SEN-005,2024-03-01 22:00:00,VIBRATION,1.052,mm/s,2024-03-01 22:00:00
TEL-29279,SEN-020,2024-03-01 23:00:00,TEMPERATURE,46.82,C,2024-03-01 23:00:00
TEL-29278,SEN-019,2024-03-01 23:00:00,PRESSURE,1.59,bar,2024-03-01 23:00:00
TEL-29277,SEN-018,2024-03-01 23:00:00,TEMPERATURE,37.21,C,2024-03-01 23:00:00
TEL-29276,SEN-017,2024-03-01 23:00:00,VIBRATION,1.0,mm/s,2024-03-01 23:00:00
TEL-29275,SEN-016,2024-03-01 23:00:00,STRAIN,0.0067,ratio,2024-03-01 23:00:00
TEL-29274,SEN-015,2024-03-01 23:00:00,TEMPERATURE,27.92,C,2024-03-01 23:00:00
TEL-29273,SEN-014,2024-03-01 23:00:00,TEMPERATURE,21.78,C,2024-03-01 23:00:00
TEL-29271,SEN-012,2024-03-01 23:00:00,PRESSURE,2.18,bar,2024-03-01 23:00:00
TEL-29270,SEN-011,2024-03-01 23:00:00,TEMPERATURE,41.09,C,2024-03-01 23:00:00
TEL-29272,SEN-013,2024-03-01 23:00:00,TEMPERATURE,42.73,C,2024-03-01 23:00:00
TEL-29268,SEN-009,2024-03-01 23:00:00,PRESSURE,1.88,bar,2024-03-01 23:00:00
TEL-29260,SEN-001,2024-03-01 23:00:00,VIBRATION,2.287,mm/s,2024-03-01 23:00:00
TEL-29261,SEN-002,2024-03-01 23:00:00,STRAIN,0.0041,ratio,2024-03-01 23:00:00
TEL-29262,SEN-003,2024-03-01 23:00:00,TEMPERATURE,24.79,C,2024-03-01 23:00:00
TEL-29263,SEN-004,2024-03-01 23:00:00,TEMPERATURE,43.25,C,2024-03-01 23:00:00
TEL-29269,SEN-010,2024-03-01 23:00:00,TEMPERATURE,36.94,C,2024-03-01 23:00:00
TEL-29265,SEN-006,2024-03-01 23:00:00,PRESSURE,2.32,bar,2024-03-01 23:00:00
TEL-29266,SEN-007,2024-03-01 23:00:00,PRESSURE,2.26,bar,2024-03-01 23:00:00
TEL-29267,SEN-008,2024-03-01 23:00:00,VIBRATION,0.701,mm/s,2024-03-01 23:00:00
TEL-29264,SEN-005,2024-03-01 23:00:00,PRESSURE,3.11,bar,2024-03-01 23:00:00
TEL-29291,SEN-012,2024-03-02 00:00:00,STRAIN,0.0066,ratio,2024-03-02 00:00:00
TEL-29298,SEN-019,2024-03-02 00:00:00,STRAIN,0.0037,ratio,2024-03-02 00:00:00
TEL-29297,SEN-018,2024-03-02 00:00:00,STRAIN,0.0101,ratio,2024-03-02 00:00:00
TEL-29296,SEN-017,2024-03-02 00:00:00,VIBRATION,1.929,mm/s,2024-03-02 00:00:00
TEL-29295,SEN-016,2024-03-02 00:00:00,PRESSURE,1.24,bar,2024-03-02 00:00:00
TEL-29294,SEN-015,2024-03-02 00:00:00,STRAIN,0.0065,ratio,2024-03-02 00:00:00
TEL-29293,SEN-014,2024-03-02 00:00:00,STRAIN,0.0044,ratio,2024-03-02 00:00:00
TEL-29292,SEN-013,2024-03-02 00:00:00,PRESSURE,1.7,bar,2024-03-02 00:00:00
TEL-29299,SEN-020,2024-03-02 00:00:00,PRESSURE,4.14,bar,2024-03-02 00:00:00
TEL-29290,SEN-011,2024-03-02 00:00:00,PRESSURE,3.32,bar,2024-03-02 00:00:00
TEL-29288,SEN-009,2024-03-02 00:00:00,VIBRATION,1.993,mm/s,2024-03-02 00:00:00
TEL-29280,SEN-001,2024-03-02 00:00:00,VIBRATION,1.144,mm/s,2024-03-02 00:00:00
TEL-29281,SEN-002,2024-03-02 00:00:00,TEMPERATURE,33.41,C,2024-03-02 00:00:00
TEL-29282,SEN-003,2024-03-02 00:00:00,VIBRATION,1.942,mm/s,2024-03-02 00:00:00
TEL-29283,SEN-004,2024-03-02 00:00:00,TEMPERATURE,42.25,C,2024-03-02 00:00:00
TEL-29289,SEN-010,2024-03-02 00:00:00,PRESSURE,3.89,bar,2024-03-02 00:00:00
TEL-29285,SEN-006,2024-03-02 00:00:00,VIBRATION,2.143,mm/s,2024-03-02 00:00:00
TEL-29286,SEN-007,2024-03-02 00:00:00,PRESSURE,1.61,bar,2024-03-02 00:00:00
TEL-29287,SEN-008,2024-03-02 00:00:00,TEMPERATURE,28.18,C,2024-03-02 00:00:00
TEL-29284,SEN-005,2024-03-02 00:00:00,TEMPERATURE,35.12,C,2024-03-02 00:00:00
TEL-29319,SEN-020,2024-03-02 01:00:00,STRAIN,0.0076,ratio,2024-03-02 01:00:00
TEL-29318,SEN-019,2024-03-02 01:00:00,VIBRATION,2.212,mm/s,2024-03-02 01:00:00
TEL-29317,SEN-018,2024-03-02 01:00:00,VIBRATION,2.624,mm/s,2024-03-02 01:00:00
TEL-29316,SEN-017,2024-03-02 01:00:00,PRESSURE,2.39,bar,2024-03-02 01:00:00
TEL-29315,SEN-016,2024-03-02 01:00:00,TEMPERATURE,23.52,C,2024-03-02 01:00:00
